model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9546245421245422,0.0022512856719669816,0.9465450243337917,0.002561557308468943,0.9516483516483516,0.943072359118049,0.9519578412265335,0.9246924531314157,0.994095292680564,12.73
DecisionTree,sklearn,0.92239010989011,0.00580978825112161,0.9115335870941182,0.00636701359569398,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9788424289830164,2.3
LinearSVC,sklearn,0.9041666666666668,0.005222089168649362,0.8825397340514869,0.006025532778525421,0.8981684981684982,0.875709853015961,0.8987196232098869,0.8410854521558787,,13.8
AdaBoost,sklearn,0.8930402930402931,0.006107533435968276,0.8628397451660492,0.009670855762815024,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,39.19
SGDClassifier,sklearn,0.8940476190476192,0.004542553780084504,0.868665149243722,0.0055170140562064065,0.8815018315018315,0.856570259738889,0.8827567553268753,0.8158793919922566,0.9667625057298969,0.22
RidgeClassifier,sklearn,0.8804945054945055,0.004004774653053077,0.8553835433969557,0.004680640091415193,0.8734432234432234,0.8479459404096613,0.8755069013232546,0.8036439156660121,,0.06
LDA,sklearn,0.8841575091575091,0.002732906681848278,0.8481297127824747,0.0033815709293042225,0.8807692307692307,0.8456573060030707,0.8775306274618594,0.813009091173894,0.960663416487472,0.15
QDA,sklearn,0.8567307692307692,0.005155929765662754,0.837250862849606,0.005214333335960836,0.8465201465201465,0.826578933728535,0.8519977069082262,0.7686031398412895,0.9556672850634417,0.23
KNN,sklearn,0.8480311355311356,0.0024784557880447454,0.7869841960057051,0.004912962283747997,0.8364468864468865,0.7723498027189134,0.8199801968710438,0.7451915442671427,0.9485648008731539,0.04
CosineSimilarity,sklearn,0.7569597069597069,0.006384859422579317,0.6744741987266043,0.008420059203288604,0.7489010989010989,0.6653893891145501,0.7277868517494491,0.6025376236357471,,0.05
NearestCentroid,sklearn,0.7078754578754579,0.004711335995251054,0.6566314501556394,0.00461686101977645,0.6915750915750916,0.6410415683797394,0.7000799100044308,0.5252511548411058,0.8490724748689932,0.07
