model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
AdaBoost,sklearn,0.9871406524313068,0.0020507679136051674,0.9871405820179406,0.0020508314641684193,0.9869714285714286,0.9869713305532917,0.9869713223851136,0.9739600902261514,0.9990393207661359,37.51
HistGradientBoosting,sklearn,0.9895982688931533,0.0025843391910958624,0.9895981952047455,0.002584412099055074,0.9867428571428571,0.9867427013019581,0.9867426909125647,0.9735117983364879,0.9989179036169354,20.34
LinearSVC,sklearn,0.9880549054831993,0.0030680351519233253,0.9880547947943729,0.003068087193697281,0.9862857142857143,0.9862851116815112,0.9862850909020558,0.9726629868770449,,0.3
SGDClassifier,sklearn,0.985597387008533,0.003109002713109402,0.9855972285488432,0.0031090583013482615,0.9842285714285715,0.984228241831013,0.984228225351135,0.9685018398249536,0.9975812700777154,0.13
DecisionTree,sklearn,0.9844546441840526,0.0027292053007077787,0.9844543831776719,0.00272921846574169,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,1.85
RidgeClassifier,sklearn,0.9835400808394235,0.003034661974330174,0.9835383432292378,0.0030358202452803558,0.9798857142857142,0.9798831908331724,0.979883139334141,0.9600224481854098,,0.05
LDA,sklearn,0.9835972236965663,0.003185698054435353,0.9835955008984033,0.0031868606399954513,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,0.9921759081626597,0.14
QDA,sklearn,0.964679573755767,0.0016637424025235307,0.9646763932042595,0.001663434029531971,0.9643428571428572,0.9643403066451486,0.9643402377127782,0.928826147518106,0.9820041394679713,0.21
KNN,sklearn,0.9663940064508226,0.004282160565631414,0.9663914130606456,0.004283138736295372,0.9641142857142857,0.9641123657697984,0.9641123057715333,0.9283344550601312,0.9917350656906484,0.03
NearestCentroid,sklearn,0.9050691054587026,0.005680799529327357,0.9049140450831732,0.005712575590398352,0.8992,0.8991136432551754,0.8991129685931065,0.7997945751710237,0.9716555740293524,0.06
CosineSimilarity,sklearn,0.90375460743886,0.005868060112389423,0.9035941405861738,0.005900915991307925,0.8985142857142857,0.8984259765120071,0.8984252919445476,0.7984424784132925,,0.04
