model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9566391941391942,0.002326845411588299,0.9489793778990929,0.0027341538208457083,0.9540293040293041,0.9459140459607175,0.9542989707798563,0.928382575548674,0.995158258215474,17.95
DecisionTree,sklearn,0.9240384615384617,0.007482447134569746,0.9134300148778468,0.008357923864714947,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9789347716869913,1.97
LinearSVC,sklearn,0.9041208791208792,0.004410840505052107,0.8823690401316968,0.005245807843998459,0.8987179487179487,0.8763088976451772,0.8992559807146618,0.8419352847969602,,10.48
AdaBoost,sklearn,0.8930402930402931,0.006107533435968276,0.8628397451660492,0.009670855762815024,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,42.9
SGDClassifier,sklearn,0.895467032967033,0.0035562806869438805,0.8706971028881588,0.004734527956612784,0.884981684981685,0.8593864415104289,0.8855956208440929,0.8206092438915122,0.9672983030765442,0.22
RidgeClassifier,sklearn,0.8788003663003663,0.0035892880214772787,0.8535704148304853,0.004025825698923618,0.8749084249084249,0.8497822987748456,0.8770290874837426,0.8060039888553041,,0.06
LDA,sklearn,0.8826007326007325,0.0023200780329960054,0.8460567368464084,0.0029693008889313446,0.878021978021978,0.8422848332839589,0.8747522208493423,0.8086692366776866,0.9601797318027884,0.29
QDA,sklearn,0.8581501831501832,0.005585799098174128,0.8403745738008432,0.005861402786253733,0.852014652014652,0.8340398468268454,0.8580519746314331,0.7789501620221858,0.9587041473592496,0.53
KNN,sklearn,0.85242673992674,0.0019195305692540758,0.7957036041262836,0.002733663841785152,0.845054945054945,0.787339831909927,0.8311826375830281,0.758486472256549,0.9512590295906328,0.03
CosineSimilarity,sklearn,0.7597985347985349,0.005323479121161378,0.6769711911725789,0.007172526444257154,0.7529304029304029,0.6706102455586794,0.7322713931960158,0.6089689872367992,,0.05
NearestCentroid,sklearn,0.713003663003663,0.005380280175299633,0.6626986034207683,0.004769316828261927,0.6957875457875458,0.6439906006702368,0.7034225319493611,0.530746458305336,0.8526967968697606,0.06
