model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7477275139835872,0.008442607959521736,0.7477115418477668,0.008423462511713976,0.7481142857142857,0.7479670558185196,0.7479463477118674,0.6642733892913668,0.9373869185769597,77.08
DecisionTree,sklearn,0.6869740252316989,0.008755288036427045,0.6845099972566457,0.010603857381812843,0.6946285714285715,0.6939730342700092,0.6939517567933604,0.5930447672728824,0.9108791334439076,1.64
LinearSVC,sklearn,0.6994343200097987,0.007509398269151112,0.6995918675098817,0.0075065120782146595,0.6889142857142857,0.6890223824022281,0.6890092720447956,0.5852839008989493,,6.09
LDA,sklearn,0.6877748907851222,0.006651256114375837,0.6883438302629639,0.006793890706133171,0.6859428571428572,0.6865371030508922,0.68652278407446,0.5813316618185614,0.9135426078624549,0.09
RidgeClassifier,sklearn,0.6840028906218103,0.005237768773937989,0.6842452744876681,0.00530791030746486,0.6793142857142858,0.6794754787809882,0.6794618985729637,0.572444051554272,,0.04
AdaBoost,sklearn,0.6575410933736169,0.011318050670969994,0.6523358522802173,0.012754729526483306,0.6715428571428571,0.6681203436886177,0.6681000597111527,0.5647620026333171,0.8465791851178156,32.48
SGDClassifier,sklearn,0.6704014534765035,0.011278323280814864,0.6623470173621462,0.009631470654165133,0.6651428571428571,0.6588639316562056,0.6588528739888992,0.5566439790512221,0.9035338832207663,0.18
KNN,sklearn,0.6347941044380027,0.004906236498932656,0.6295554575040306,0.0055588208823626,0.6450285714285714,0.640737571212377,0.6407437825495829,0.5304345400649941,0.8949766970260207,0.02
QDA,sklearn,0.6050174988772301,0.0069190847646500376,0.5820710548356693,0.00903184010932188,0.6054857142857143,0.5807954316390299,0.580812259956361,0.49106809354219066,0.8868257975501259,0.08
CosineSimilarity,sklearn,0.5313483362593393,0.013186324316754445,0.5265839261682393,0.013472771747932278,0.5346285714285715,0.5293528586346805,0.5293603679210545,0.38283943717617364,,0.03
NearestCentroid,sklearn,0.5293478463234393,0.015746885362721584,0.5254413142859237,0.015314796576733456,0.5300571428571429,0.5266554911647561,0.5266679487009468,0.3746331713835458,0.8591193519773512,0.04
