model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
AdaBoost,sklearn,0.986569191197485,0.002976421345038067,0.9865690851058811,0.002976521120886719,0.9860571428571429,0.9860570000808238,0.9860569898825151,0.9721371833069129,0.9988371330004706,28.88
HistGradientBoosting,sklearn,0.9895410607112236,0.002592602951256358,0.9895409979266301,0.0025926590088912655,0.9860571428571429,0.9860569563732027,0.9860569447179562,0.9721436904921736,0.9989517583125817,22.89
LinearSVC,sklearn,0.987483460580574,0.0034022016534401445,0.9874832792632601,0.003402337056980492,0.9856,0.9855993228742836,0.9855993003034266,0.971297628613208,,0.44
SGDClassifier,sklearn,0.9855974686645164,0.0030082638451837196,0.9855973752852781,0.0030083822109423152,0.9835428571428572,0.9835427118350786,0.9835427006575572,0.967105567183901,0.9972548439382123,0.08
DecisionTree,sklearn,0.9844546441840526,0.0027292053007077787,0.9844543831776719,0.00272921846574169,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,1.29
RidgeClassifier,sklearn,0.9830828563262972,0.0027136618630894545,0.9830809849729609,0.002714666990959183,0.9798857142857142,0.9798831908331724,0.979883139334141,0.9600224481854098,,0.06
LDA,sklearn,0.9834257787939411,0.002835706516697517,0.9834240274517455,0.0028367762064280717,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,0.9919315065172379,0.07
QDA,sklearn,0.9718237373943577,0.003962692268783977,0.9718200098196365,0.003965616719210232,0.9707428571428571,0.9707382325892484,0.9707381485064556,0.9417947079070341,0.9849533641118492,0.07
KNN,sklearn,0.9731381700894133,0.00294313616896921,0.9731372955021274,0.0029441960685658024,0.9696,0.9695996887008123,0.9695996664651562,0.939222173615706,0.9919433138647935,0.02
NearestCentroid,sklearn,0.9283875392969421,0.0032976626128632222,0.928253812127324,0.003304150841645145,0.9220571428571429,0.921927907988203,0.9219271819496134,0.8469574271921302,0.974893190525032,0.03
CosineSimilarity,sklearn,0.9277016780304577,0.003380462364615836,0.9275624967008824,0.0033861213336457705,0.9213714285714286,0.9212366175518101,0.921235872739547,0.845677803351244,,0.02
