model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9563644688644688,0.0021267809821417186,0.948621424000325,0.0024917984254965732,0.9554945054945055,0.947668164612279,0.9557292302659215,0.9306334478816726,0.9949577216816259,89.19
DecisionTree,sklearn,0.9240384615384617,0.007482447134569746,0.9134300148778468,0.008357923864714947,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9789347716869913,2.3
LinearSVC,sklearn,0.9032509157509157,0.004792952286364791,0.8815799316636663,0.005549260815882412,0.897985347985348,0.8757371740453216,0.8986215841327978,0.8408610337244962,,19.11
AdaBoost,sklearn,0.8923534798534799,0.004884481814320393,0.861607511918594,0.007789321027560639,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,47.22
SGDClassifier,sklearn,0.8928571428571429,0.0026550855093276805,0.8667818226285497,0.003944761315864123,0.8829670329670329,0.8579565689557905,0.8839980439753448,0.817974285716661,0.9664612275667878,0.24
RidgeClassifier,sklearn,0.8806776556776557,0.004207100635356173,0.8557282607150206,0.004721620055351867,0.8730769230769231,0.8476329808394221,0.8752057052622872,0.8031365406739597,,0.06
LDA,sklearn,0.8831959706959707,0.0028474920953729045,0.8465294710615628,0.00376230460091077,0.8791208791208791,0.8431894664026266,0.8756930566057937,0.8104397985908588,0.960586106438611,0.15
QDA,sklearn,0.8566849816849818,0.004581615406636817,0.8373124317041383,0.004694846680812409,0.8467032967032967,0.8267937545360954,0.8522072041367461,0.7689047812002443,0.9555953217674397,0.27
KNN,sklearn,0.8469780219780219,0.0027548734352548115,0.7853306661046466,0.0059526720763649335,0.8362637362637363,0.7714656265168595,0.8192062494029911,0.7453190687517047,0.9487201973442829,0.04
CosineSimilarity,sklearn,0.7564560439560438,0.006021105795188007,0.6746263560773071,0.007139337662366546,0.7487179487179487,0.6657331760498179,0.727762832357512,0.6022773903300553,,0.05
NearestCentroid,sklearn,0.7072802197802198,0.0038872251104991045,0.6558535013513848,0.0038200655355690874,0.6906593406593406,0.6395334283807265,0.6989078311565499,0.5236146583109195,0.8488881785643055,0.07
