model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
LinearSVC,sklearn,0.9878263667170211,0.0030823840040687506,0.9878262440014429,0.0030824274512924878,0.9865142857142857,0.9865136515806784,0.9865136304428913,0.9731263778555983,,0.22
SGDClassifier,sklearn,0.9867404564569469,0.0031673974159148383,0.9867403547591787,0.0031674509140011903,0.9858285714285714,0.9858278598830157,0.9858278369299331,0.9717612170943896,0.998139036637468,0.1
AdaBoost,sklearn,0.9857690115543217,0.0026990164270186334,0.9857689226779893,0.002699129078274532,0.9849142857142857,0.9849141083780903,0.9849140965556772,0.9698545635726318,0.9986125844173106,32.08
HistGradientBoosting,sklearn,0.9891981709059732,0.0025985703701411206,0.9891981235940582,0.0025986136114291855,0.9846857142857143,0.9846856342759669,0.9846856262749921,0.9693837184014314,0.9987449729956558,4.37
DecisionTree,sklearn,0.984283166619034,0.0028779374158318556,0.984282933851022,0.0028779483965393447,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,1.64
LDA,sklearn,0.9834829379822807,0.0028313335979824983,0.9834812020574859,0.002832428709652413,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,0.9932212241356394,0.22
RidgeClassifier,sklearn,0.9834257951251377,0.0029136785540006755,0.9834240178622717,0.002914848086090543,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,,0.04
KNN,sklearn,0.9678228228473442,0.004272400865523289,0.9678206878059005,0.004273377390057458,0.9638857142857142,0.9638843387654771,0.9638842878202831,0.9278476480734918,0.9916541905843823,0.02
QDA,sklearn,0.9599926672926958,0.006479569742940844,0.9599873282240738,0.006481829924335299,0.9540571428571428,0.954044696435269,0.9540448693022394,0.9085923181069951,0.9847833592050081,0.19
NearestCentroid,sklearn,0.905469138121096,0.005423773411246549,0.9053497388959586,0.005447807304552906,0.9024,0.9023529840379243,0.9023524942883193,0.8055943576157043,0.972370284270774,0.04
CosineSimilarity,sklearn,0.9044403707181644,0.0060037645035274255,0.9043237156063745,0.0060250694643743845,0.9024,0.9023529840379243,0.9023524942883193,0.8055943576157043,,0.03
