model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.95,0.004351623877596745,0.9411587853731582,0.005025936723277715,0.947985347985348,0.938622757715736,0.9483071240106372,0.9189616386038818,0.9936713617981755,56.74
DecisionTree,sklearn,0.9141941391941393,0.005889086557770414,0.9028780615174841,0.006131860586463162,0.9163003663003663,0.9053134970119076,0.9182530184260136,0.8729684802628144,0.9792725531646865,1.45
AdaBoost,sklearn,0.8955586080586082,0.003889920828652885,0.8675370179243759,0.005723071962294749,0.8983516483516484,0.8728062481567939,0.8970362077033842,0.8408588146966882,0.9780492085850875,27.78
LinearSVC,sklearn,0.889514652014652,0.005294355135370822,0.8648765601517793,0.006211494589911854,0.8864468864468864,0.8618091922632695,0.8873341243276606,0.8230138621115936,,10.5
SGDClassifier,sklearn,0.881135531135531,0.003784057419669288,0.8505598776649628,0.004872034899722521,0.8697802197802198,0.838355122049657,0.8690865027126735,0.796094786098524,0.9610148398309867,0.16
RidgeClassifier,sklearn,0.8614926739926739,0.007069321271357392,0.8320621432685685,0.007872667044665027,0.8602564102564103,0.8320422112717987,0.8628001544094254,0.7834202755817424,,0.05
LDA,sklearn,0.8639194139194138,0.004210836406968737,0.8168383670870449,0.005750360791800738,0.8576923076923076,0.8105869006549135,0.8511429257116584,0.776704775207172,0.9512447899677811,0.13
QDA,sklearn,0.8218864468864469,0.007912440319956728,0.8090469434221138,0.0075735328354602,0.8184981684981685,0.8058790511581986,0.830017767500514,0.7415714870389267,0.9504197231449897,0.17
KNN,sklearn,0.841529304029304,0.00215615103992144,0.7723039361620407,0.0018998396432587392,0.8386446886446887,0.769664077830492,0.819733736337797,0.74967120722203,0.9449884603312056,0.03
CosineSimilarity,sklearn,0.7163003663003663,0.004163268952385391,0.6379862634407857,0.004325144575214978,0.7054945054945055,0.6214926159780094,0.6870424716115404,0.5322257076337771,,0.04
NearestCentroid,sklearn,0.6479395604395604,0.005094571811612115,0.6033979978844342,0.004112943387683905,0.6366300366300366,0.5905693397737465,0.6495429424867266,0.4439662225676374,0.8336032904043998,0.06
