feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
kmer_alt_ACT,0.0029476969818311117,0.0026617074767907732,0.0029561154962241213,0.003658288727242787,0.0025146762270667647
kmer_alt_GGA,0.0029467676012647883,0.0032589239489545386,0.0035181495591006186,0.0026720289165087867,0.00233796798049521
kmer_diff_ATG,0.0029254986099307295,0.003385272055214711,0.0022491286781524543,0.002668395724437567,0.003399197981918185
kmer_ref_CTG,0.00289212814716011,0.003874964512432462,0.0028414131203546786,0.0023999780874183244,0.002452156868434974
kmer_alt_AAA,0.002883983385854688,0.003391199594993866,0.0032577038756973066,0.002407020702392323,0.0024800093703352577
kmer_diff_ACG,0.0028565411736794725,0.0016634279430779314,0.0024366899783590953,0.002102713721138418,0.005223333052142446
kmer_ref_GTG,0.002785902853539017,0.0038687055164543164,0.0022595436453799957,0.0021377192423993083,0.0028776430099224483
kmer_alt_GAT,0.0027450890840559905,0.0036737010955410787,0.0027213141651559265,0.0027690134326453573,0.0018163276428816001
kmer_alt_CCA,0.0027121543134274503,0.003914438319715384,0.001805266640654152,0.0020764847246991787,0.0030524275686410864
kmer_alt_CTG,0.002695542644635286,0.0023966415890472642,0.0038208996794844357,0.0023101879555744273,0.0022544413544350167
kmer_ref_CCC,0.00266814997674089,0.00383496780789977,0.002463647694291541,0.0027529887661846796,0.0016209956385875685
kmer_alt_CAT,0.002640980099181478,0.0031869688664952446,0.0031849785886080015,0.0019658929478238306,0.0022260799937988355
kmer_alt_TTG,0.002572548676372198,0.0038470096359963716,0.002422115658631748,0.0024647292400275553,0.0015563401708331168
kmer_alt_ATA,0.0025167324703597666,0.002505682879055022,0.0027553607964090343,0.0021634207731152954,0.002642465432859715
kmer_alt_CGT,0.0024743331891301954,0.0036461756189017304,0.0015074213309525242,0.003416942953693074,0.0013267928529734545
kmer_ref_GAA,0.0024579985709033687,0.002579657946853434,0.002692571482132675,0.002055034919313985,0.0025047299353133817
