model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9569139194139196,0.00246785951981906,0.9492180184982022,0.002828725726261371,0.9553113553113554,0.9474501277616731,0.9555500102971847,0.9303522496939827,0.9949360099189916,66.81
DecisionTree,sklearn,0.9240384615384617,0.007482447134569746,0.9134300148778468,0.008357923864714947,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9789347716869913,2.2
LinearSVC,sklearn,0.9037087912087912,0.005125853889298138,0.8820283131409198,0.005921014973867905,0.8987179487179487,0.8766236623368538,0.8992940933234815,0.8419695791626625,,12.44
AdaBoost,sklearn,0.8930402930402931,0.006107533435968276,0.8628397451660492,0.009670855762815024,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,46.95
SGDClassifier,sklearn,0.8947802197802199,0.003679421768126051,0.8690609846829925,0.005212709008231142,0.8838827838827839,0.8591644352406983,0.8849272942586232,0.8194657781377278,0.9665724800975583,0.22
RidgeClassifier,sklearn,0.8809065934065934,0.003469747471077474,0.8559643309159524,0.003820804585596603,0.8734432234432234,0.8478987094939953,0.8754382551780524,0.803582989791082,,0.06
LDA,sklearn,0.8840659340659341,0.0023492625517152485,0.8477173801318376,0.0029635888778011816,0.8804029304029304,0.8449141947564197,0.8769531235954986,0.8124668922262208,0.9605790760157724,0.24
QDA,sklearn,0.8558150183150183,0.005345585667654339,0.8370344834921818,0.005494509269836688,0.8463369963369963,0.8267703633472396,0.8519938139211449,0.7686582434240313,0.9555870145301775,0.42
KNN,sklearn,0.8470695970695971,0.002195893554630358,0.7858400006015083,0.005572301125588877,0.8373626373626374,0.7739526560813542,0.8210461209630198,0.7467735717555152,0.9496639814729982,0.04
CosineSimilarity,sklearn,0.7549450549450549,0.0058650075083296685,0.6733960733560034,0.007380001308228429,0.7483516483516484,0.6668083662144072,0.728094181271029,0.6016330109794509,,0.05
NearestCentroid,sklearn,0.7060897435897435,0.0047896705658251,0.6551825197421061,0.004154210184678166,0.6902930402930403,0.640103299434697,0.6989306513944329,0.5234514730968596,0.8487703965019523,0.06
