model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9817681460008982,0.002143793469566759,0.9817680757624823,0.0021438313252393946,0.9810285714285715,0.9810285079940969,0.9810285000647876,0.9620653191832771,0.9979331917287546,1.79
LinearSVC,sklearn,0.979310627526232,0.003281380615751511,0.9793105115446314,0.003281508126262932,0.9780571428571428,0.9780570041415837,0.9780569915310783,0.9561287249425183,,0.2
SGDClassifier,sklearn,0.9773102519087086,0.00483633833417229,0.9773100552985241,0.004836399073287839,0.9773714285714286,0.9773713529086216,0.9773713434507708,0.9547509780589185,0.9953180209798802,0.07
AdaBoost,sklearn,0.9781675907402116,0.003932254805647324,0.9781674231757125,0.003932390457718114,0.9764571428571429,0.9764570641372528,0.9764570542972666,0.9529223927778289,0.9967499492179566,20.53
LDA,sklearn,0.9745097783040053,0.003292908769553188,0.9745096026959604,0.0032930033432967114,0.9734857142857143,0.9734855466710803,0.9734855314333863,0.9469857412151147,0.9952456095475257,0.06
RidgeClassifier,sklearn,0.9738239823623076,0.0036522657709053405,0.9738236516207625,0.003652442899784189,0.9723428571428572,0.9723426490692684,0.9723426317298028,0.944702468925391,,0.05
DecisionTree,sklearn,0.9690802106724371,0.002919315712855717,0.9690791485683594,0.0029190416370877804,0.9673142857142857,0.9673138485470161,0.9673138758699705,0.9346504397054402,0.9860638817208884,0.93
KNN,sklearn,0.9618218593067407,0.0044503655692186535,0.9618192580678423,0.004452638272749643,0.9574857142857143,0.9574829931972789,0.957482915451895,0.9150956725819542,0.9896594802760871,0.01
NearestCentroid,sklearn,0.9221006491650676,0.0037853373410914786,0.9219429993444214,0.0038026137715348896,0.9154285714285715,0.9152532345909832,0.9152523535013471,0.8343551047653796,0.9628860584691492,0.08
CosineSimilarity,sklearn,0.9218149022169599,0.003416373764825624,0.9216524452076778,0.0034332074887443373,0.9145142857142857,0.9143298412893881,0.914328932696162,0.8326607403765176,,0.03
QDA,sklearn,0.9057552933491202,0.004078029487814951,0.9051675291098137,0.0041931094462226036,0.8980571428571429,0.8972863271348757,0.8972842933203051,0.8084124142954339,0.976290428149051,0.05
