model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9552655677655677,0.001799747619691755,0.9474357173303497,0.0019099689123661995,0.9540293040293041,0.9461597717869424,0.9543435153167364,0.9284496312473385,0.9948979235307567,37.69
DecisionTree,sklearn,0.9245421245421245,0.007768043030241969,0.9139727415343962,0.008682385190632056,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9789347716869913,1.78
AdaBoost,sklearn,0.8931318681318683,0.005308690281250889,0.8630250563730881,0.008146975757954244,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,35.91
LinearSVC,sklearn,0.8938186813186814,0.0033545432262949396,0.8694294710600555,0.0037235749974505374,0.8879120879120879,0.8631865262469991,0.8885092283335355,0.8250650802227818,,11.75
SGDClassifier,sklearn,0.8864010989010989,0.003731755207321442,0.8580052904659731,0.004288039351288138,0.8836996336996337,0.8554238271271372,0.8832906942225832,0.81797008793769,0.9687040356214252,0.22
RidgeClassifier,sklearn,0.869459706959707,0.0033506348674863804,0.8425700706298349,0.0039674715838618575,0.8642857142857143,0.8370962221439041,0.8665585004372259,0.7894548764369514,,0.05
LDA,sklearn,0.8749542124542125,0.003653691230294049,0.8349099207083732,0.004035153751037562,0.8734432234432234,0.835936285936286,0.8699349277096529,0.8014815704319325,0.9563784271207112,0.24
KNN,sklearn,0.8529761904761906,0.002381392605118278,0.7919844256710591,0.003935226122755046,0.8481684981684982,0.7887521585880076,0.8335313476010923,0.7637481054182899,0.9521404213537715,0.03
QDA,sklearn,0.8171703296703295,0.0066166568341301975,0.7846922099090994,0.006923193756105222,0.8159340659340659,0.7856253596124668,0.820071536932301,0.7222671589855195,0.9554418018295238,0.54
CosineSimilarity,sklearn,0.7752289377289376,0.0048142289419927905,0.696396590173364,0.009147065102051044,0.7701465201465202,0.6919985002109401,0.7513055341065945,0.6378349651343159,,0.04
NearestCentroid,sklearn,0.7321886446886448,0.0071180859802981835,0.6808958733384405,0.008424976389354587,0.728021978021978,0.6787560409618053,0.7336929874093199,0.5809221421205771,0.8645069297690059,0.05
