model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.988855215775936,0.0026115071517531147,0.9888551456808387,0.0026115502034271512,0.9874285714285714,0.9874284032873138,0.9874283927784853,0.9748866257370213,0.9990182138262577,15.55
AdaBoost,sklearn,0.9865691748662883,0.0021092283074241095,0.9865690973086793,0.002109311940332714,0.9860571428571429,0.9860570700124474,0.9860570627279779,0.9721266072141999,0.9989578187210616,21.63
LinearSVC,sklearn,0.9863403094761768,0.0028546150846318623,0.9863399863129467,0.0028549132855562056,0.9844571428571428,0.9844564599057126,0.9844564363556634,0.9690055113267835,,0.35
SGDClassifier,sklearn,0.9854259747683012,0.0021199609416139263,0.985425747223205,0.0021201979687516786,0.984,0.9839994775339603,0.9839994566353187,0.9680684669291436,0.9979200260137809,0.11
DecisionTree,sklearn,0.9849118197035889,0.002401847184087569,0.9849115231448466,0.0024019394320359995,0.9833142857142857,0.9833140032646299,0.9833139875729824,0.9666650998809068,0.9895655439446489,0.96
LDA,sklearn,0.982682774670314,0.0033359438470464287,0.9826806734303408,0.0033372920737569753,0.9794285714285714,0.9794255520065612,0.9794254950363347,0.9591496595834385,0.9918983832502013,0.07
RidgeClassifier,sklearn,0.9825684562936349,0.003326299042911919,0.9825662733335883,0.0033276400803220305,0.9794285714285714,0.9794255520065612,0.9794254950363347,0.9591496595834385,,0.06
KNN,sklearn,0.9699948230106561,0.004205139492761902,0.9699918990790792,0.004207259676296985,0.9664,0.9663971910794829,0.96639712085647,0.9329641700667157,0.9915558656812861,0.02
QDA,sklearn,0.9658227411913607,0.0026545001400232605,0.9658122971331775,0.0026594305746514874,0.9657142857142857,0.9657062428904142,0.9657061228482668,0.9318794051470896,0.9824317117352077,0.08
NearestCentroid,sklearn,0.8591184909974279,0.007144347000216843,0.8588509108528346,0.007179739681104767,0.8553142857142857,0.8551106903315413,0.8551094488962806,0.7126637063571162,0.9725690238729939,0.03
CosineSimilarity,sklearn,0.857461152165925,0.006887280684321747,0.8571902983779195,0.006931526239289714,0.8537142857142858,0.8535008279296068,0.8534995497392794,0.7095291998597651,,0.03
