model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7939560439560439,0.004587331710053567,0.79234841009412,0.004647674474510977,0.7880952380952381,0.7866633704231856,0.7864824024668977,0.7355509631253314,0.9583227414814888,8.62
DecisionTree,sklearn,0.7412545787545788,0.0062117687113159605,0.738650675785134,0.0062852328290867576,0.7338827838827838,0.7329770101613737,0.7328002254462168,0.6678780889871925,0.9339073030076206,1.08
LinearSVC,sklearn,0.7051282051282051,0.012209058265543407,0.704417319758892,0.012230620141481682,0.7053113553113554,0.7039903605428456,0.7039264855653763,0.632828774811642,,11.26
SGDClassifier,sklearn,0.6793956043956044,0.0073395879161497245,0.6739595045659142,0.007773165050592323,0.693040293040293,0.6902056915268869,0.6901686220324293,0.6177380074142331,0.9255358625741259,0.12
AdaBoost,sklearn,0.670467032967033,0.0038703343331509877,0.6668789793483686,0.0050850257549195825,0.672893772893773,0.6672963388830345,0.6671710151465127,0.5974378125717257,0.9064113348660949,22.11
LDA,sklearn,0.6490384615384616,0.007912440319956682,0.6510759822887995,0.007952366896983134,0.6474358974358975,0.6499466246870341,0.6499266397965637,0.5604274409983951,0.9101517250011224,0.07
RidgeClassifier,sklearn,0.645558608058608,0.0070384856057746905,0.6456734577156851,0.006994903627440865,0.6437728937728938,0.6439855490841735,0.6439399823627368,0.5549240229515602,,0.06
KNN,sklearn,0.6228479853479854,0.008255419589314248,0.6242138302758641,0.008568838514764615,0.6168498168498169,0.6184675476849192,0.6183932721706452,0.521996072153077,0.9036629516729763,0.02
QDA,sklearn,0.5977106227106227,0.008882075799730027,0.570133176989951,0.010856248182451856,0.5838827838827839,0.5518275843940914,0.5515762808472777,0.5106431906866148,0.9125811258296928,0.08
CosineSimilarity,sklearn,0.49647435897435893,0.0033041671206525862,0.4796202355244833,0.005479607670747426,0.4912087912087912,0.47460384822503177,0.4747504928206496,0.37903884644537916,,0.02
NearestCentroid,sklearn,0.4903846153846154,0.004976434322180449,0.48151781662393606,0.006736130402342961,0.47545787545787543,0.4653225728404421,0.46545206064991707,0.3538225894174272,0.8395076750196738,0.03
