model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9890463563221716,0.0015879718235382598,0.9890463431751672,0.001587959598891774,0.9903669724770642,0.990366954234195,0.9903669663961078,0.9807343252560743,0.9991686298869035,6.88
LinearSVC,sklearn,0.9874406215221413,0.002661210824175152,0.9874405795426728,0.0026612339067583366,0.9885321100917431,0.9885320497645914,0.9885320256337309,0.9770844846299945,,0.51
DecisionTree,sklearn,0.9848023162046186,0.0016105944216534736,0.9848021252898942,0.001610688926629781,0.9878440366972477,0.9878439593215573,0.987843987458172,0.9756930113427196,0.9950651208358899,1.8
SGDClassifier,sklearn,0.9872684551795265,0.0017973103653419814,0.9872684229114634,0.0017973351879787905,0.9869266055045871,0.9869265222892221,0.9869264920290893,0.9738764079216137,0.998673511214133,0.23
LDA,sklearn,0.9841143414727836,0.0026161804976872747,0.9841133096023841,0.002616505763544186,0.9853211009174312,0.9853204059193947,0.98532031325299,0.970760667778616,0.9949872653709834,0.18
RidgeClassifier,sklearn,0.9838276442250772,0.00296209955008922,0.9838265698873837,0.002962490132270245,0.9850917431192661,0.985090989418022,0.9850908921662486,0.9703089605031097,,0.07
QDA,sklearn,0.9669665079732586,0.0042917124243899915,0.966963366801137,0.004294579039308491,0.9646788990825688,0.9646762158307203,0.9646759333831572,0.9295315096705155,0.9797800940830688,0.21
KNN,sklearn,0.9417899511422505,0.004839687407580598,0.941764597095655,0.004846692283211181,0.9376146788990826,0.9375791629611663,0.9375777969635541,0.876310869953203,0.9841326354116956,0.04
NearestCentroid,sklearn,0.9098462046447751,0.005706986899720135,0.9097390504967624,0.005741877143868104,0.903211009174312,0.9030869415352876,0.9030837603137741,0.8086154449358255,0.9741808132150603,0.08
CosineSimilarity,sklearn,0.9091580490313957,0.005585522633490206,0.9090480122792094,0.0056241563741828895,0.9027522935779817,0.9026276379406681,0.9026244416422754,0.8076955942226781,,0.06
