model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9891410280488303,0.002563812559014494,0.9891409611159163,0.002563883061239792,0.9862857142857143,0.9862855072136665,0.9862854950329578,0.9726044063878472,0.9989360848423752,1.47
AdaBoost,sklearn,0.9873120810027356,0.002291766104880468,0.9873119861432244,0.0022918865921592734,0.9853714285714286,0.9853712076945775,0.9853711947018218,0.9707757763944129,0.9988616881037943,19.66
LinearSVC,sklearn,0.9862260890866779,0.003402308071910109,0.9862258480856163,0.003402493937042293,0.9846857142857143,0.9846848949463471,0.9846848693419917,0.9694818548577246,,0.15
SGDClassifier,sklearn,0.9845115584044419,0.003583340751868656,0.984511508573443,0.0035833325567080744,0.984,0.9839994775339603,0.9839994566353187,0.9680684669291436,0.9974508668055962,0.05
DecisionTree,sklearn,0.9844546441840526,0.0027292053007077787,0.9844543831776719,0.00272921846574169,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,0.98
LDA,sklearn,0.9831400318458335,0.003207168739662929,0.9831381812098439,0.0032083231879256728,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,0.9918185530419489,0.05
RidgeClassifier,sklearn,0.9827399501898502,0.0031727621238069473,0.9827379228931946,0.003173944723802269,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,,0.04
QDA,sklearn,0.9735954762585228,0.003147284057869334,0.9735908921545986,0.0031502956233166565,0.9734857142857143,0.9734805588197548,0.9734804743039193,0.9473523532799495,0.9864511209247933,0.05
KNN,sklearn,0.9755957212264729,0.0021832992260985475,0.9755955619774286,0.002183456738151447,0.9721142857142857,0.9721139579110154,0.972113936057464,0.944253920225639,0.9917814591624599,0.01
NearestCentroid,sklearn,0.9343311150124526,0.004880078790650473,0.9342371564403724,0.004892080889993598,0.9273142857142858,0.9271951201132684,0.9271944468612854,0.857474679265198,0.9791781082999176,0.03
CosineSimilarity,sklearn,0.9337595721226473,0.005069176770691362,0.9336606920264394,0.005081880805601186,0.9264,0.9262738106153571,0.9262731134364364,0.8557697442258584,,0.02
