feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_gbm_pval,0.023108430017573112,0.034918562000842174,0.021648166139365238,0.019228434145404934,0.01663855778468011
provean_rankscore,0.022978107094949553,0.009550751529565742,0.03658610255600589,0.02622223725653082,0.019553337037695774
chasmplus_lihc_pval,0.02287756185800592,0.026153060963687923,0.01070126942766953,0.03459049936938624,0.020065417671279995
phylop_phylop470_mamm,0.022677413053541665,0.015277226783911082,0.032303632635864984,0.018853714311577438,0.02427507848281316
chasmplus_luad_pval,0.02228833567519562,0.03451775722633393,0.0193542291486878,0.019313123414397934,0.01596823291136282
chasmplus_ucec_pval,0.022051038332473554,0.02435071687302734,0.03536354346865804,0.0182417108805276,0.010248182107681235
phylop_phylop17_primate,0.021743042374465272,0.017164834338067043,0.024051404584862605,0.02557720048519789,0.020178730089733542
cadd_phred,0.021673328429431,0.01309593445870387,0.025752666298914338,0.04104393484851204,0.006800778111593755
chasmplus_prad_pval,0.021013618733344574,0.030448850543021336,0.0191918274924165,0.01783782513968917,0.016575971758251273
allofus250k_gvs_eur_ac,0.02087125313042326,0.012448202167007691,0.020780793273566776,0.043617441459241714,0.006638575621876843
chasmplus_cesc_score,0.020839112895253677,0.03478534589172404,0.016015143246463116,0.02270157017895553,0.009854392263872032
chasmplus_uvm_score,0.020181596867595554,0.05522208426180726,0.008345581880373633,0.010333641610639323,0.00682507971756199
lrt_lrt_converted_rankscore,0.019851764745935852,0.012785135811128246,0.044347573874914226,0.01248462035536433,0.009789728942336613
chasmplus_paad_pval,0.01964950876547443,0.009333185526454521,0.020795703128392438,0.03439946736488461,0.01406967904216615
chasmplus_coad_score,0.019506151718714296,0.018692078847620745,0.042776268324235804,0.009736729906146279,0.006819529796854345
allofus250k_gvs_eas_af,0.019222575440670603,0.01645502391031749,0.008922890104092673,0.04860725731027911,0.002905130437993145
allofus250k_gvs_eur_an,0.019144912121992205,0.01707235395453507,0.036130667764166,0.01834188278576575,0.005034743983501994
chasmplus_esca_pval,0.018441905320213534,0.02038999378798638,0.03149152271258942,0.012331352851585662,0.009554751928692677
chasmplus_dlbc_pval,0.018142844267081376,0.02801156425605201,0.008297131128678184,0.017532284463155308,0.018730397220439995
chasmplus_kirp_score,0.018130094155487556,0.025619842409747864,0.021337609075801022,0.01819554784628104,0.007367377290120298
chasmplus_luad_score,0.0177936570368902,0.038240054512671304,0.0071180622644371975,0.012003886621820913,0.013812624748631389
chasmplus_lgg_pval,0.017442154367739295,0.016264150253142064,0.009696178040218112,0.032174254261585475,0.011634034916011534
chasmplus_hnsc_pval,0.017380347357466255,0.026409791497925876,0.012554755889347345,0.016899595235716148,0.013657246806875648
chasmplus_sarc_pval,0.01723415173785896,0.018521813301563786,0.02239361058456286,0.018661186576661527,0.009359996488647672
chasmplus_ucec_score,0.016949334939972926,0.015575981049488988,0.03329881484304899,0.010809792637081478,0.00811275123027226
chasmplus_acc_pval,0.016869371602844387,0.011696079865015594,0.03266745172509297,0.012094803374958434,0.011019151446310542
allofus250k_gvs_afr_an,0.01682949417373359,0.028788615758532234,0.02739429380621383,0.007889207661120064,0.0032458594690682532
cadd_exome_score,0.016760857120861845,0.007667870872693977,0.03481394134218562,0.013056126765353787,0.011505489503213987
chasmplus_lusc_score,0.016628665375247206,0.030738409771664046,0.017965613891945738,0.011314148124140869,0.006496489713238174
chasmplus_ov_score,0.016550408147708248,0.040279372372851716,0.012386790476184658,0.005704679230207439,0.007830790511589176
chasmplus_tgct_score,0.01628820074129082,0.029096394674921932,0.012414339454977951,0.01996565337337903,0.0036764154618843664
phylop_phylop470_mamm_r,0.016251150802888553,0.013046838035695302,0.025085908988271562,0.018340372385772512,0.008531483801814833
allofus250k_gvs_amr_an,0.016239093740818406,0.03328788196096912,0.02399731150049431,0.004787781667815581,0.0028833998339946095
gnomad3_af_lat,0.016083847898180875,0.01736822328297079,0.029837957737074757,0.013685940229593836,0.003443270343084116
chasmplus_brca_pval,0.015893893712345675,0.023308687912068346,0.011542263342094088,0.01609768396440071,0.012626939630819555
lrt_lrt_omega,0.01581677855069571,0.014693771669573684,0.016944700070053633,0.018704601179799586,0.012924041283355944
chasmplus_stad_score,0.015440966213516977,0.01812486414516875,0.01687819340441296,0.01684275940153789,0.009918047902948306
chasmplus_thym_pval,0.0153652722470231,0.01994831935589061,0.008025009361147112,0.021260471835508662,0.01222728843554601
phastcons_phastcons100_vert,0.014928891092780852,0.007737928851978391,0.026356108261025586,0.016310703613917687,0.009310823644201742
chasmplus_laml_score,0.014904405195065753,0.01799356775567593,0.029807312872004527,0.006289937028885432,0.005526803123697127
phastcons_phastcons470_mamm,0.014494920457991431,0.009055132204885259,0.006399567247554158,0.03149565109778419,0.011029331281742123
