model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.920970695970696,0.002525588895699963,0.8991421698888441,0.003085818272726728,0.921062271062271,0.8989896345981402,0.9189507312451277,0.8768879424110624,0.9817259008490359,24.08
LinearSVC,sklearn,0.8726648351648352,0.0038047769982677937,0.8374796044267345,0.004022076300025709,0.867948717948718,0.8338500539187454,0.8669263943109531,0.7930484659943293,,16.51
DecisionTree,sklearn,0.8710164835164835,0.011537643874743795,0.8405483433730325,0.010895241056852231,0.8617216117216118,0.8309634189497945,0.8633102538283184,0.7847209373654295,0.9473802381407569,2.18
LDA,sklearn,0.8712454212454214,0.004962195568183621,0.8290115544413037,0.0059345244515684415,0.8655677655677656,0.8241551255527159,0.8612082289865421,0.789051204735834,0.9505752880056285,0.16
RidgeClassifier,sklearn,0.8558608058608058,0.0038939609067665474,0.8247432171741611,0.0038224684918628307,0.8514652014652014,0.8212250960176979,0.8541557510812958,0.7696939585846259,,0.06
SGDClassifier,sklearn,0.8633241758241758,0.0029981229060688525,0.8269662679300437,0.00324451637106417,0.8454212454212454,0.811564128615324,0.8471528124368811,0.7597995447979314,0.939763619419009,0.24
AdaBoost,sklearn,0.8571428571428571,0.00636718589064719,0.8012215759306299,0.01053170425707727,0.8558608058608058,0.8034777688040714,0.8470212076277801,0.7739380267728171,0.9129389303194877,35.95
KNN,sklearn,0.8367216117216116,0.0025203954110847686,0.7651339123426271,0.005836006313407952,0.8291208791208792,0.7559423753292212,0.8090538377860247,0.734240078663784,0.9370180622921619,0.03
QDA,sklearn,0.7399725274725275,0.008466673136428177,0.7204119207407162,0.007588732577485489,0.7236263736263736,0.7052292088114255,0.7430657617827884,0.6102857615030421,0.9069028333865482,0.24
CosineSimilarity,sklearn,0.7562271062271062,0.005977423371280886,0.6734078258551588,0.007180492603973634,0.75,0.6668379421083976,0.7287884011122414,0.6043330643684536,,0.05
NearestCentroid,sklearn,0.7062728937728939,0.004445166629795703,0.6550146060914781,0.004310512021871019,0.6897435897435897,0.6388489560423237,0.698260176448307,0.5223594573221775,0.8486202923690435,0.06
