model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9568681318681319,0.0025931682673341217,0.9492034197726305,0.0029740085907184756,0.9553113553113554,0.9474114803763566,0.9555374555076713,0.9303357520916621,0.9950070641817836,93.21
DecisionTree,sklearn,0.9240384615384617,0.007482447134569746,0.9134300148778468,0.008357923864714947,0.9152014652014652,0.9043588161324086,0.9172702790309397,0.8717907562210577,0.9789347716869913,2.15
LinearSVC,sklearn,0.9030219780219781,0.0041733282094589715,0.8811686233429754,0.005026045210246707,0.8983516483516484,0.8758259264222014,0.898832938467134,0.841327137462204,,7.05
AdaBoost,sklearn,0.8930402930402931,0.006107533435968276,0.8628397451660492,0.009670855762815024,0.8968864468864469,0.870360820262896,0.8952670332048884,0.8384867104586707,0.977136753491923,46.7
SGDClassifier,sklearn,0.893543956043956,0.0037056808736810535,0.8674139416794258,0.00573346188602776,0.886080586080586,0.8580081229512094,0.8853364322840374,0.8215002798656305,0.9671717130786323,0.21
RidgeClassifier,sklearn,0.8761904761904763,0.002906697847638063,0.8509064422885848,0.003159881526798452,0.8732600732600733,0.8480597943459355,0.8755772164344559,0.8036040293747112,,0.06
LDA,sklearn,0.8799908424908425,0.0032674795999421704,0.8427223156365372,0.004533491968153514,0.878021978021978,0.8420475876004433,0.8747362612286137,0.8086729053939335,0.959881732797049,0.14
QDA,sklearn,0.8539377289377288,0.004518258781133352,0.8344717351225596,0.004556095628553846,0.8437728937728938,0.8238392505133824,0.8495054569590115,0.7649663285358302,0.9550303285870335,0.27
KNN,sklearn,0.8470238095238095,0.0019044536944217351,0.785920767233032,0.004291331374001299,0.8366300366300367,0.7728913962855452,0.8201918741177753,0.7455780113515533,0.9492259028487418,0.04
CosineSimilarity,sklearn,0.7556318681318681,0.005571706571057816,0.6735527931114732,0.007661943020329755,0.7485347985347985,0.6674186766257096,0.728524556566065,0.601892616993443,,0.05
NearestCentroid,sklearn,0.7076007326007325,0.004905895690834766,0.6565774361162563,0.004090521144430024,0.6899267399267399,0.6391227271602523,0.6983327456986754,0.5224383691486602,0.8501635703925253,0.06
