model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9572802197802199,0.002343678368510931,0.9497447626322527,0.002629870723167257,0.9540293040293041,0.9462673394197547,0.9542454437048834,0.9283303719446881,0.9951073520984385,72.38
DecisionTree,sklearn,0.9237637362637363,0.006242490020346178,0.9131418636718556,0.006905044853369253,0.9223443223443224,0.9113552162672237,0.9236711647934509,0.8805809925069443,0.9790076643412929,2.1
LinearSVC,sklearn,0.900824175824176,0.004150660598318517,0.8786553271942837,0.004985932146092155,0.893956043956044,0.8708938281803357,0.894583806283036,0.8345559544535326,,8.83
AdaBoost,sklearn,0.8951007326007326,0.004628280685192654,0.865866048279851,0.006713947270550822,0.8963369963369964,0.8690060723195633,0.894336581269336,0.8376727747522901,0.9772692579301708,45.46
SGDClassifier,sklearn,0.8928113553113552,0.0038253843542501095,0.8660713411549814,0.004876996746957222,0.8771062271062271,0.8507156111856964,0.8780846960486439,0.8087422456931441,0.9651775186282002,0.23
RidgeClassifier,sklearn,0.8771978021978022,0.0032360491729092593,0.8515755465519627,0.003609927103916735,0.8727106227106227,0.8470371023049007,0.8746088701238364,0.8023635742491064,,0.06
LDA,sklearn,0.8778388278388277,0.005069303776002188,0.8394003196720428,0.006592128419953518,0.8772893772893773,0.8401116007596944,0.8733933846319877,0.8076343850446984,0.9583454087200393,0.14
QDA,sklearn,0.8525641025641025,0.005732593418291607,0.8333578013364098,0.005872687914960538,0.8428571428571429,0.8229647333438797,0.8485527323437181,0.7634048051834815,0.9543309083499549,0.27
KNN,sklearn,0.84514652014652,0.0020515171078040084,0.7838220775855036,0.005334584272944985,0.8373626373626374,0.774811283730048,0.8214565768017378,0.7465586698525736,0.9485235876692428,0.03
CosineSimilarity,sklearn,0.7520604395604396,0.005596111062994631,0.6711537559013377,0.007372785696517132,0.7421245421245422,0.6602009124271561,0.722131503751189,0.5915785151199241,,0.05
NearestCentroid,sklearn,0.7012820512820512,0.004366053175698288,0.6507319444128774,0.0038994869065207653,0.6858974358974359,0.6357270309167752,0.6945432023659398,0.5166933145129569,0.8441372031958555,0.06
