model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7881868131868132,0.0050868500290529505,0.786539417809646,0.004863876667534777,0.7840659340659341,0.7823194033822726,0.7821356763028534,0.7306345403185472,0.9561572683047412,9.24
DecisionTree,sklearn,0.7265109890109891,0.015940051399915285,0.7204833008660936,0.018096994882539387,0.7194139194139194,0.7139573144589925,0.7137668763260996,0.6508275000890975,0.9282296599368889,1.26
LinearSVC,sklearn,0.6977106227106227,0.007472283380520987,0.6964553300565024,0.00744359438909233,0.693040293040293,0.6914870246447556,0.6914279643637471,0.6175295394697105,,16.65
SGDClassifier,sklearn,0.6717948717948719,0.009144049173988951,0.6666744373328576,0.009530101821123797,0.678937728937729,0.6762776785557938,0.6762465252687933,0.600315829190047,0.921195130200495,0.11
AdaBoost,sklearn,0.6649267399267399,0.010037555353591774,0.6642589378565785,0.011544980805662497,0.6481684981684982,0.6451566039912165,0.6451245062579035,0.5628932963514615,0.8982319335110525,22.35
RidgeClassifier,sklearn,0.6371336996336996,0.0067759379976871864,0.6365379351426264,0.006692221271635483,0.6336996336996337,0.6329690480017343,0.6329205078305823,0.5428023455549031,,0.06
LDA,sklearn,0.6390567765567765,0.00520701237122902,0.6406054224649091,0.004887471635216463,0.6313186813186813,0.6328365748600799,0.632815469327367,0.540771669787892,0.9033865446180723,0.07
KNN,sklearn,0.6131410256410257,0.007856601179275509,0.6149079786138429,0.008011154745677814,0.6062271062271062,0.6084310016062385,0.6083582188153466,0.5085811532147041,0.899353854391833,0.02
QDA,sklearn,0.5842032967032967,0.008911531593921516,0.5574448859071327,0.010983180257568642,0.5703296703296703,0.5384491089132952,0.5381872740426266,0.4914867650820018,0.9036959155048752,0.06
CosineSimilarity,sklearn,0.4913461538461538,0.004372051328238955,0.47643154579552716,0.006123421886169914,0.48333333333333334,0.4680001591851931,0.46815198918130346,0.36786850194649606,,0.03
NearestCentroid,sklearn,0.48388278388278383,0.0055244718549972895,0.47592375672333853,0.0077118557187775055,0.46886446886446886,0.459662881844876,0.45979663700715523,0.34491440073315016,0.8283012424012265,0.03
