model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9891981709059732,0.002614310736447181,0.989198081336615,0.0026144081509065944,0.9878857142857143,0.9878855902341583,0.9878855813733329,0.9757944066059359,0.9989411003528411,2.75
LinearSVC,sklearn,0.9876548728208059,0.003402363827149196,0.9876547510182927,0.003402428071042992,0.9867428571428571,0.9867422746254608,0.986742254538654,0.9735773557646102,,0.23
AdaBoost,sklearn,0.9873121463275222,0.0021247862701267244,0.987312067707899,0.002124876756855904,0.9865142857142857,0.986514105344573,0.9865140940714661,0.9730580022404561,0.9990212440304976,34.11
SGDClassifier,sklearn,0.9855402931449803,0.0033180334618880076,0.9855402392434559,0.0033180839541059794,0.9860571428571429,0.9860566504121824,0.9860566314719916,0.9721884199076328,0.9980178284678702,0.12
DecisionTree,sklearn,0.9844546441840526,0.0027292053007077787,0.9844543831776719,0.00272921846574169,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,1.64
LDA,sklearn,0.9834829543134773,0.002999275655631341,0.9834811929541434,0.003000456868900572,0.9801142857142857,0.9801118917380475,0.9801118418635426,0.9604697634247252,0.9924184289916567,0.1
RidgeClassifier,sklearn,0.9833686359367982,0.0031195077220369113,0.9833668055281798,0.0031207589252715447,0.9798857142857142,0.9798831908331724,0.979883139334141,0.9600224481854098,,0.04
KNN,sklearn,0.968451573919079,0.0033986470434010448,0.9684492307039537,0.0034003974628173876,0.9670857142857143,0.9670838415309546,0.9670837847808104,0.9342845174414292,0.9926605318614482,0.03
QDA,sklearn,0.9677658106397746,0.0025447994318680504,0.9677615168867064,0.0025441317225817473,0.9659428571428571,0.9659397181472815,0.9659396434092917,0.9320661092606967,0.9833098440259838,0.13
NearestCentroid,sklearn,0.9103842403952148,0.008069087633586443,0.9102869825653747,0.008091810828253878,0.9069714285714285,0.9069284634071597,0.9069280063309441,0.8147133330183911,0.9737519529143878,0.04
CosineSimilarity,sklearn,0.9093555056546769,0.007650249535862757,0.9092572405689732,0.007673411791863374,0.9065142857142857,0.9064692516897214,0.9064687825852988,0.8138309476534433,,0.03
