model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7964790593230718,0.00450727773675151,0.7965048944006485,0.0045232096661305945,0.7968,0.7968096444446799,0.7967812169126961,0.7295004249403273,0.9476468292312171,86.57
LinearSVC,sklearn,0.758415220675295,0.008439289940343302,0.7591536105972919,0.008415177261964193,0.7515428571428572,0.7520678715231833,0.7520370773331702,0.6698565204532734,,29.29
DecisionTree,sklearn,0.7475562813865186,0.007679120918660548,0.7461330441520898,0.009926685815851724,0.7533714285714286,0.7514090067859782,0.751375626674925,0.6734617009504017,0.9210448697175573,1.9
SGDClassifier,sklearn,0.724124770342547,0.0074566709549331155,0.7169042843795796,0.006156103544244376,0.7286857142857143,0.7228036988935935,0.7227756653190038,0.641885164461362,0.9208948277262929,0.25
AdaBoost,sklearn,0.7007480504633976,0.01648565673813631,0.6912802443750052,0.017844374325873835,0.7094857142857143,0.702242185681625,0.70220388650464,0.6183548919203244,0.8660548915592516,38.8
LDA,sklearn,0.7050352018944188,0.007779824693715032,0.7058729559159798,0.007870777285247047,0.7010285714285714,0.7019309250031782,0.7019109207003478,0.6014634061718115,0.918287704915918,0.49
RidgeClassifier,sklearn,0.703092181439595,0.006881878842824987,0.7036597628013475,0.007020229536291306,0.696,0.6964276421393742,0.6964094697726072,0.5948138774077005,,0.06
KNN,sklearn,0.6565122116523089,0.00481540492138957,0.6557861530616912,0.005360893198757355,0.6589714285714285,0.6586336338265539,0.6586277069409396,0.5457582323002781,0.9029410666715906,0.05
QDA,sklearn,0.6487397705466867,0.0033912320175110353,0.6260996069885758,0.005893789444129617,0.6416,0.6153515279963321,0.615319156908626,0.5496992805310497,0.9069657019646873,0.51
CosineSimilarity,sklearn,0.556437872045074,0.011014038635035495,0.5480713892327477,0.010881207270091342,0.5604571428571429,0.5520412360535395,0.5520167558304226,0.42403374923287057,,0.07
NearestCentroid,sklearn,0.5586100191891561,0.013211842647868729,0.5588823710207074,0.01249828652492349,0.5483428571428571,0.5486464143507056,0.5486417616172676,0.399610158925856,0.8707931979062352,0.1
