model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9801570808218205,0.0008473107577913483,0.9801570511201663,0.0008473120869145436,0.9763761467889909,0.9763759964173664,0.976376051097957,0.9527570264123819,0.9971814217502076,8.04
LinearSVC,sklearn,0.9753397942028451,0.0020277477448960245,0.9753396668063704,0.0020278514315065434,0.975,0.9749999881638696,0.9750000039453768,0.9500000789075882,,1.09
SGDClassifier,sklearn,0.9729885643398942,0.0018831875070422913,0.9729884842627762,0.0018832065374409567,0.9722477064220183,0.9722475881688537,0.9722476407258158,0.944497733616751,0.9956209457292701,0.16
DecisionTree,sklearn,0.9691459825880138,0.0024565846745200548,0.9691454622043789,0.0024568619400293914,0.9690366972477065,0.9690353273456725,0.9690355162976771,0.9381343824640429,0.9842960266779115,0.83
LDA,sklearn,0.9704650530278913,0.0018482315295775724,0.9704648471659694,0.0018484142061702584,0.9685779816513761,0.9685779403274403,0.968577973386589,0.9371559825592338,0.995360235131921,0.12
RidgeClassifier,sklearn,0.970235695229726,0.0017954560184288103,0.9702354465242721,0.0017956759856886657,0.9674311926605504,0.9674311926605504,0.9674311926605504,0.9348640138574311,,0.05
KNN,sklearn,0.9403563991286112,0.002882690583550241,0.940338783136478,0.002885433717851415,0.9385321100917431,0.9385134276133056,0.9385124443249668,0.8776593824305666,0.9812864921189227,0.03
NearestCentroid,sklearn,0.9380052021532139,0.0021563149087917167,0.9379447015882667,0.0021659078861857506,0.9348623853211009,0.9347989458643373,0.9347970799979619,0.8715311821226629,0.9833685997547342,0.05
CosineSimilarity,sklearn,0.9370876558541161,0.0015594521968555482,0.9370206069337023,0.0015658661696371947,0.9344036697247706,0.9343359662980516,0.9343340319144311,0.8707166135220725,,0.04
QDA,sklearn,0.8586906182333859,0.006428306081913498,0.8562741084676293,0.0067680182992270466,0.8610091743119266,0.8587782244719416,0.8587619401665402,0.7463954568568884,0.9715685519472704,0.13
