model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7953931817253909,0.0048830482880010935,0.7955462128556267,0.004986331969011666,0.7963428571428571,0.7962340653205429,0.7962050572238476,0.7289869044170144,0.9472092227051503,74.17
LinearSVC,sklearn,0.7560147960641815,0.010322338097991816,0.7567872082379872,0.010381945304668743,0.7533714285714286,0.753967240141885,0.7539364445637953,0.6722150625656022,,12.69
DecisionTree,sklearn,0.7475562813865186,0.007679120918660548,0.7461330441520898,0.009926685815851724,0.7533714285714286,0.7514090067859782,0.751375626674925,0.6734617009504017,0.9210448697175573,1.88
SGDClassifier,sklearn,0.7272110235577511,0.006074389183250597,0.7193642426754998,0.009279601449504824,0.7266285714285714,0.7210326320560262,0.7210037621846328,0.6393777905678347,0.9227725507423892,0.17
LDA,sklearn,0.7040065161474708,0.006736347360675208,0.7048622434740077,0.006839740311735327,0.6962285714285714,0.6971578207112246,0.6971371283877117,0.5951145558432399,0.9184653550082662,0.11
AdaBoost,sklearn,0.7021197076715796,0.015047262105691347,0.6942761910493468,0.015292727840364142,0.7085714285714285,0.6964191849941466,0.6963800977294343,0.6212527748610417,0.8643232747038343,37.29
RidgeClassifier,sklearn,0.7010919691340382,0.005332711991464395,0.7016758286890578,0.0055096031365839526,0.6932571428571429,0.6936882362045523,0.6936695968227411,0.5911593642358594,,0.05
KNN,sklearn,0.6548543992161026,0.007392753794360422,0.6537003987358533,0.008079715432765316,0.6619428571428572,0.6615288229290468,0.6615222506755939,0.5497448602574168,0.9033892736587434,0.03
QDA,sklearn,0.6501685542808149,0.003328650175796889,0.6280273340698006,0.006785718736151162,0.6434285714285715,0.6178108955810602,0.6177786296465704,0.5518642397023902,0.9070413958116013,0.12
CosineSimilarity,sklearn,0.5575810394806678,0.008832637753485788,0.5486593051393035,0.00853071092493906,0.5595428571428571,0.5504859837017008,0.5504610237290899,0.4231440339728491,,0.04
NearestCentroid,sklearn,0.5595245825337851,0.013293206620355111,0.559893530706357,0.012520586287713928,0.5497142857142857,0.5499425309013849,0.5499383707711885,0.401528695047705,0.8704830246592424,0.06
