model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9518772893772894,0.002441167630506684,0.944776227534956,0.002731729974576278,0.9503663003663003,0.9425930909977082,0.9506078621821424,0.9226457369544288,0.9944358624582782,88.82
DecisionTree,sklearn,0.918543956043956,0.003811658496019692,0.908356161813078,0.004313981456359834,0.9135531135531135,0.9026581348746975,0.9145477466095276,0.8668039323310505,0.9795981122203745,2.23
LinearSVC,sklearn,0.899587912087912,0.0032562317882507403,0.878341644802747,0.004131157564840888,0.8943223443223444,0.8719797578111418,0.8948573994678388,0.8350822852788268,,18.35
AdaBoost,sklearn,0.8919871794871795,0.004740172125097432,0.8678687244152552,0.006834900117381479,0.8899267399267399,0.8646003538649012,0.8882740988587895,0.827557044682452,0.9772888124996889,48.13
SGDClassifier,sklearn,0.8899725274725274,0.002490059602780027,0.8646120899819472,0.0038663576606061327,0.8798534798534798,0.8522213906340553,0.8791711447145433,0.8117673141822468,0.966374938555742,0.22
RidgeClassifier,sklearn,0.873076923076923,0.003170601580084982,0.8482350423570677,0.0036440790551928066,0.8681318681318682,0.8429416000282592,0.8709184228497905,0.796103025444817,,0.06
LDA,sklearn,0.8752289377289377,0.005307702893484244,0.8417315475320913,0.006021300525777147,0.873992673992674,0.8408288067756012,0.8722572567882726,0.8025234216622402,0.95878916055283,0.15
QDA,sklearn,0.8467490842490843,0.004039307636899122,0.8294095149589674,0.004368679184012513,0.8393772893772894,0.8211694090782719,0.8442151575401132,0.7578160687034023,0.9508017460720186,0.25
KNN,sklearn,0.844459706959707,0.002126780982141676,0.7846035073280521,0.004920110642733285,0.8347985347985348,0.7715835195953654,0.8185734943762104,0.7425542019251514,0.948481207316345,0.11
CosineSimilarity,sklearn,0.7542124542124542,0.005522099513300318,0.6724262058581886,0.006797821442017994,0.7448717948717949,0.6624858450969522,0.7245415483873539,0.595992685337442,,0.05
NearestCentroid,sklearn,0.70503663003663,0.004757279734797758,0.6541712187411686,0.004140856181728373,0.6873626373626374,0.6370423802137024,0.6962971602837664,0.5191907765159489,0.8459150853373094,0.07
