model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.8008241758241759,0.005245622361442145,0.7994806449919193,0.005220534574756956,0.7978021978021979,0.7966385643530061,0.7964582208933553,0.7476426818323058,0.9609046089403572,157.13
DecisionTree,sklearn,0.7385989010989011,0.004712448339970939,0.7346183507040956,0.005337635103099396,0.7293040293040293,0.7224033171448793,0.7222027880244136,0.6642053988821331,0.9327944494852666,2.32
LinearSVC,sklearn,0.7262362637362638,0.012441243786490034,0.7261341666361079,0.012603441614226715,0.7195970695970696,0.718962460725314,0.7188829821797892,0.6503773755417789,,37.61
SGDClassifier,sklearn,0.681456043956044,0.004699082824971238,0.677230632257407,0.004887583343980357,0.6937728937728938,0.6876480577721088,0.6876348000533401,0.6202222156033391,0.9225964618416242,0.21
AdaBoost,sklearn,0.6669871794871794,0.009593009899670685,0.6634989256679693,0.010938435644731013,0.6747252747252748,0.672985020891321,0.6728906639019178,0.5970254020273263,0.9068111785169863,47.13
LDA,sklearn,0.6673534798534798,0.009604476631594814,0.6696348290097315,0.009724014504528273,0.6611721611721612,0.6635023419269108,0.6634511565651481,0.5772480464270483,0.9187306648158223,0.15
RidgeClassifier,sklearn,0.6641483516483516,0.007924023946830033,0.664689387589541,0.008075059932275705,0.6578754578754579,0.6579379662872189,0.6578565053817954,0.5725270304491087,,0.06
QDA,sklearn,0.6343406593406593,0.008337231910188848,0.6230297259954476,0.009939309036126767,0.6254578754578755,0.6116541089440014,0.6114583397977627,0.5521716363373452,0.9135675890926953,0.16
KNN,sklearn,0.6059065934065935,0.011611228699051459,0.6065877622213842,0.012266953262349356,0.6045787545787545,0.6052576170308145,0.6052560033878998,0.5076778318806836,0.8997095727809651,0.03
CosineSimilarity,sklearn,0.4720238095238095,0.012528354442213074,0.4578214202334322,0.011641661338358053,0.46794871794871795,0.45345529953544544,0.45362489563409464,0.3479121076362093,,0.05
NearestCentroid,sklearn,0.46231684981684984,0.013619005008731247,0.46383561745136304,0.012498990778691781,0.4501831501831502,0.4520835590888429,0.4522910081685465,0.31371056353105004,0.8206905337232598,0.07
