model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7879578754578753,0.009807517022337205,0.786709938753466,0.009870198058409366,0.7858974358974359,0.7846597761544402,0.7844706020953313,0.7327020789976986,0.9569309404010677,83.48
DecisionTree,sklearn,0.723397435897436,0.006706742393896275,0.7166824574920392,0.007867980885335874,0.7183150183150183,0.7114125879723995,0.7112076121632541,0.6501552294074612,0.931006094504839,1.51
LinearSVC,sklearn,0.7043956043956043,0.008907119434691836,0.7036703872080705,0.008990790227032672,0.697069597069597,0.696234578567611,0.6961591345542126,0.6222974429035835,,31.78
SGDClassifier,sklearn,0.6778846153846154,0.0064753368240526455,0.6717702223227942,0.007817285029966089,0.6831501831501832,0.6808118432083309,0.680792730040478,0.6049867945595089,0.9205047834342203,0.18
AdaBoost,sklearn,0.6561355311355311,0.010743011178250982,0.6503461654515048,0.01294609922423861,0.660989010989011,0.6611745623471476,0.6610689279992995,0.5794880173460973,0.9066392971863827,26.37
LDA,sklearn,0.6393772893772894,0.011618899876768113,0.6410970530023821,0.011735990370549506,0.6305860805860806,0.632655422774342,0.6326697890183435,0.5400609952745598,0.9063919373589993,0.13
RidgeClassifier,sklearn,0.6359432234432234,0.008975994094892631,0.6362464338771447,0.008991875821819083,0.6309523809523809,0.631097307853833,0.6310360448910564,0.5390738959165164,,0.1
KNN,sklearn,0.5962912087912088,0.009289061952997044,0.597326346515305,0.00903593441897549,0.5989010989010989,0.599984132580371,0.5999868418386367,0.5012350254665174,0.8962038890676698,0.03
QDA,sklearn,0.6222069597069597,0.008421672813937386,0.6010445296759608,0.011221447041513228,0.6166666666666667,0.5940307142659877,0.593796155405393,0.5398614627536608,0.9089289632125395,0.26
CosineSimilarity,sklearn,0.43470695970695966,0.012534628134927396,0.4202252801804187,0.012200969834796922,0.42838827838827837,0.41199113822888195,0.4121656721191711,0.2992761811417626,,0.04
NearestCentroid,sklearn,0.41689560439560436,0.010278003743926317,0.41996738057404215,0.010757609970262826,0.4054945054945055,0.4092659739785489,0.40947409208635294,0.2583682759874419,0.8029870563013777,0.06
