model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9413919413919414,0.0029496563019059245,0.932876495536715,0.0032681779644237654,0.9432234432234432,0.9349045603904375,0.9436652709598025,0.9118291140814052,0.9922516426971068,5.26
DecisionTree,sklearn,0.906364468864469,0.004424484452858888,0.8970634756757414,0.005107711115989762,0.9042124542124542,0.8944037490221461,0.906322144000066,0.8556641551145996,0.9741885998254872,1.22
AdaBoost,sklearn,0.8818681318681317,0.0042182980248828324,0.8529939794551064,0.006669231025754905,0.8811355311355311,0.8540470546706547,0.8793084741088801,0.8134091586743161,0.9712370488781771,24.69
LinearSVC,sklearn,0.8816391941391941,0.004092161843342356,0.8560238252750741,0.00525069426343482,0.8771062271062271,0.8513953521389229,0.8777076916286748,0.8082044024410164,,10.4
SGDClassifier,sklearn,0.8729395604395604,0.004098560849351669,0.8431351950499705,0.004620593078788304,0.8692307692307693,0.8387434102377633,0.8680727834421641,0.7950194206189706,0.9629798604450673,0.14
RidgeClassifier,sklearn,0.8550366300366301,0.004539668336243769,0.8261583601941401,0.005561675088384728,0.8503663003663003,0.8213458265382271,0.8519396781818503,0.7673273589710723,,0.03
LDA,sklearn,0.857967032967033,0.003954066754242634,0.8160124619032538,0.005468431058448567,0.8573260073260073,0.8171174753744976,0.8531718610320018,0.7756702020229719,0.9480275304077347,0.06
KNN,sklearn,0.846382783882784,0.002323464186147478,0.7921703078862335,0.0038779589057003905,0.841941391941392,0.7882251607867428,0.8296772464232512,0.7532161784042424,0.9519569420726705,0.02
QDA,sklearn,0.7767857142857143,0.0046384614444493445,0.7514523045585411,0.004162994731509135,0.7747252747252747,0.751262752690922,0.7757567051188538,0.6695253556362464,0.9470017253438746,0.06
CosineSimilarity,sklearn,0.7686355311355311,0.005960300451569863,0.695563759089277,0.008406878975359234,0.7606227106227106,0.6881479010983441,0.7448814700912643,0.6227627061262508,,0.03
NearestCentroid,sklearn,0.7266483516483516,0.007009757734613008,0.6780627350688168,0.007238380357634997,0.717948717948718,0.6696291856437325,0.7244422753653874,0.566340048670298,0.8564297052769382,0.03
