model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.8033424908424909,0.0059015333125688055,0.8022307649985517,0.006151702844598753,0.7994505494505495,0.7984590910056006,0.7982701738138773,0.7496569235619739,0.9609543244336882,164.01
DecisionTree,sklearn,0.741849816849817,0.004885018305267573,0.7376180821194376,0.004324234047355566,0.7346153846153847,0.7292430588439925,0.729039893035593,0.6703749497643646,0.9335312172980123,2.37
LinearSVC,sklearn,0.7251831501831502,0.011783734261641166,0.7250539654927322,0.011965844869532744,0.7172161172161172,0.7165449761660216,0.7164703833577089,0.6474076796657284,,58.12
SGDClassifier,sklearn,0.6813644688644688,0.007310609390513846,0.676559666908181,0.007194438759465118,0.6917582417582417,0.6843642104402827,0.6843397602662389,0.6182330435042633,0.9226863252044334,0.26
AdaBoost,sklearn,0.6669871794871794,0.009593009899670685,0.6634989256679693,0.010938435644731013,0.6747252747252748,0.672985020891321,0.6728906639019178,0.5970254020273263,0.9068098384963349,76.43
LDA,sklearn,0.6656135531135531,0.009397050206861051,0.6677545062054742,0.009646000408954122,0.6615384615384615,0.6638696863749186,0.6638232663262665,0.5777564109512401,0.9179015031739285,0.36
RidgeClassifier,sklearn,0.6614468864468864,0.007786239139137597,0.661964093555535,0.00799337957810692,0.6586080586080586,0.6586588788579932,0.6585772487682025,0.5734177813735755,,0.07
KNN,sklearn,0.6054029304029305,0.01102781419871693,0.6061160119585057,0.011381669149717924,0.6100732600732601,0.6103630051489908,0.6103689562888654,0.514498341232928,0.9005598180756443,0.04
QDA,sklearn,0.6330128205128206,0.008306686152255832,0.6219009788013973,0.009748997173599989,0.6227106227106227,0.6091142678781083,0.6089274405163596,0.5482942576484842,0.9131899815476746,0.3
CosineSimilarity,sklearn,0.4713827838827839,0.011931148553841925,0.4574178834088424,0.01088779218636026,0.46776556776556777,0.45328811024316024,0.4534576112440324,0.34791789044688504,,0.05
NearestCentroid,sklearn,0.4639194139194139,0.013549555269953507,0.4652534040837602,0.012486351237403404,0.4512820512820513,0.45327085820005475,0.4534733514045247,0.3152824189573428,0.8216324836772916,0.06
