feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
clinpred_rankscore,0.20687890883497606,0.2521464278329345,0.16161138983577383,0.279989953263156,0.13376786440803984
fathmm_xf_score,0.20678305956738502,0.1318920066087203,0.226567085780605,0.05510702674546857,0.41356611913474617
gnomad_af,0.20658263197789348,0.4131652639557976,0.3686467757525926,0.020670927468268367,0.02384756073491539
chasmplus_coad_pval,0.20260259379451484,0.24010084932126816,0.1651043382675354,0.259751911091127,0.14545327649812892
mutpred2_score,0.20172058521679642,0.18374558600465604,0.21969558442847642,0.060496245341091645,0.3429449250929616
allofus250k_gvs_eur_af,0.19892611755372944,0.34445971538040854,0.3978522351074777,0.04837085323172253,0.005021666495309045
chasmplus_blca_pval,0.1984215142974179,0.12736793533947033,0.2694750932549876,0.15543035926564536,0.24141266932956834
siphy_logodds_rank,0.19801835901363513,0.3279638824945021,0.3197537520412025,0.06807283553286109,0.07628296598597492
chasmplus_ov_score,0.19658031906235074,0.3931606381247847,0.09188075583566244,0.1679838283733628,0.13329605391559302
cscape_coding_rankscore,0.19529410386574741,0.13429935581938734,0.14397007186902896,0.25628885191198775,0.2466181358625856
phdsnpg_score,0.193045845714683,0.19872217109966897,0.1873695203295698,0.044673591913654415,0.3414180995158388
chasmplus_acc_pval,0.19072546630956172,0.10278854301294374,0.2786623896060747,0.204936302956904,0.1765146296623245
varity_r_varity_er,0.18908534359748785,0.23848201920936946,0.13496167054774827,0.13968866798541318,0.2432090166474206
cadd_phred,0.1800284592382268,0.14099991967076925,0.21905699880578958,0.19734631369270325,0.16271060478364513
cadd_score,0.17710267116217762,0.19074858244516307,0.16345675987895225,0.2081477528060355,0.14605758951855966
mutation_assessor_score,0.17579711163372058,0.07603184215273369,0.27556238111466225,0.2802763430261425,0.07131788024134393
sift_rankscore,0.17503206478575314,0.06884777740903576,0.28121635216266183,0.29030284416998303,0.05976128540133196
polyphen2_hdiv_rank,0.17492116385255893,0.15243085086817926,0.19741147683631727,0.3430326445249482,0.00680968318079103
siphy_logodds,0.17210259008627762,0.3359419172650685,0.31041521479739,0.00826326290731309,0.033789965375338925
polyphen2_hvar_rank,0.16776238261249113,0.15460154370728163,0.11433156661295402,0.06659165490505611,0.3355247652246728
chasmplus_brca_pval,0.16454949753331846,0.10812557222021012,0.22097342284635973,0.20150114675975758,0.1275978483069464
chasmplus_score,0.16416927378195365,0.24515179965705908,0.25861996353805317,0.06971858402599923,0.08318674790670313
phastcons_phastcons100_vert,0.16284357013306883,0.1815128912372831,0.14417424902944903,0.1777642199769551,0.14792292028858806
chasmplus_acc_score,0.16040969690890278,0.12118118343370521,0.19963821038413024,0.15419747565500963,0.166621918162766
chasmplus_ucs_score,0.1574009889634915,0.1407265475762186,0.17407543035106715,0.07153889269009085,0.24326308523658938
phastcons_phastcons470_mamm,0.15656194087569902,0.13815032958653667,0.17497355216481458,0.14159666122428188,0.17152722052716296
allofus250k_gvs_mid_ac,0.15643963697333235,0.2548884019172972,0.3128792739465436,0.029978781880789947,0.02801209014869863
chasmplus_kirp_score,0.15605858894854682,0.11613800543093993,0.19597917246645685,0.13277937868263257,0.17933779921415796
mutationtaster_rankscore,0.1542303677092228,0.13386488128383836,0.17459585413473955,0.19786586317275964,0.1105948722455536
dann_coding_dann_rankscore,0.1518381540193657,0.133436711848657,0.17023959618976311,0.2398905706007245,0.06378573743831825
gnomad3_af,0.151266257937615,0.2787854826449583,0.25376833062104404,0.023747033229619973,0.04876418525483764
fitcons_fitcons_coding_rankscore,0.14837164882576753,0.17337916779464602,0.12336412985688847,0.03996636436520871,0.25677693328632684
allofus250k_gvs_amr_ac,0.142775220518843,0.28555044103842453,0.24204980455114675,0.01847426214063393,0.025026374345166698
esm1b_score,0.14165311164975977,0.2641637322318164,0.08941009572059623,0.19389612757867125,0.019142491067955292
fathmm_xf_coding_fathmm_xf_coding_rankscore,0.14008962089237925,0.11904534363379009,0.06208265270171045,0.28017924178472814,0.0990512454492883
chasmplus_dlbc_pval,0.13969394244621847,0.10800929737286316,0.17137858751928686,0.08934716915383367,0.1900407157388901
chasmplus_kich_score,0.1395283634571164,0.18596901665292975,0.09308771026133902,0.12686223855266052,0.15219448836153632
chasmplus_tgct_score,0.13781700127184324,0.27563400254331755,0.07849212011819638,0.0922000119042879,0.10494187052157114
gerp_gerp_rs,0.137378670771377,0.1513144432188127,0.12344289832390695,0.15452313901285672,0.12023420252993151
phylop_phylop100_vert,0.1372442163865248,0.23526080429295712,0.03922762848013334,0.09207114662522564,0.18241728614778305
chasmplus_paad_pval,0.13568996360649033,0.1140482409001229,0.1573316863128913,0.22574647426186426,0.04563345295108287
