model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9895411097048136,0.0023958785943478914,0.9895410135103709,0.0023959850483773804,0.9876571428571429,0.9876570338763089,0.9876570254931679,0.975334295530772,0.9989601174966919,18.88
AdaBoost,sklearn,0.987083509574164,0.00199418220032878,0.9870834274006078,0.0019942611254233486,0.9869714285714286,0.9869713305532917,0.9869713223851136,0.9739600902261514,0.9990393207661359,35.0
LinearSVC,sklearn,0.9875977626260564,0.0028625983832102626,0.9875976425377765,0.0028626390132125853,0.9869714285714286,0.9869708159338757,0.9869707955126239,0.9740407524767934,,0.26
SGDClassifier,sklearn,0.9858260564242846,0.003373123499507842,0.9858260276224525,0.0033731264976444306,0.9849142857142857,0.9849138687705642,0.9849138506425763,0.9698870207236907,0.9979068602988075,0.14
DecisionTree,sklearn,0.9844546441840526,0.0027292053007077787,0.9844543831776719,0.00272921846574169,0.9821714285714286,0.9821710923109525,0.9821710746130327,0.9643832377571496,0.9886487504273633,1.72
LDA,sklearn,0.9833686522679947,0.0026755093946883184,0.9833668979061887,0.002676517167900102,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,0.9921670265295426,0.15
RidgeClassifier,sklearn,0.9831400318458335,0.0026340107321988914,0.9831381689601958,0.002635095942452962,0.9796571428571429,0.9796544854838183,0.9796544323363519,0.9595753245195884,,0.05
QDA,sklearn,0.964793892132446,0.0017911088570127548,0.9647905901907776,0.0017912385288462063,0.9645714285714285,0.9645690295621127,0.964568962922965,0.9292760655942903,0.9823715256096144,0.58
KNN,sklearn,0.9661082921651085,0.004005631497732225,0.9661060527358274,0.004006936028800557,0.9636571428571429,0.9636551984547641,0.9636551376921898,0.9274200683979625,0.9920482216253765,0.03
NearestCentroid,sklearn,0.9033544767892867,0.005952007857616529,0.903205332129752,0.005982038758295513,0.8992,0.8991241083904429,0.8991234759603633,0.7996267416795704,0.9728080965385455,0.06
CosineSimilarity,sklearn,0.9026114889968563,0.006184288176669685,0.9024618280063079,0.006210494923342498,0.8982857142857142,0.8982065583759604,0.898205909557028,0.7978362389333694,,0.04
