model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7912784060752052,0.003244949629287484,0.7912230243515408,0.003499381112944923,0.7913142857142857,0.7911247514087109,0.7910965659447565,0.7222377629207356,0.9451272361481137,107.15
LinearSVC,sklearn,0.7544719879149145,0.005692398375196664,0.7541009141417738,0.005888383223416179,0.7494857142857143,0.7489350981088616,0.7489068624247228,0.6673784376574726,,29.39
DecisionTree,sklearn,0.7419555954762586,0.005306474261574336,0.7410711309508647,0.006272492058089959,0.7380571428571429,0.7340076001586864,0.7339731793797244,0.6566478479394924,0.9177728420971687,1.88
SGDClassifier,sklearn,0.7217243620626301,0.0055829100909587015,0.7154202983467943,0.0051470337204536955,0.7243428571428572,0.7178506742681348,0.7178216815762036,0.6366826923233572,0.9188963861903925,0.21
LDA,sklearn,0.7018346303025353,0.007352534970848182,0.7019001181054143,0.007518538595726793,0.6980571428571428,0.6980504428207633,0.6980308411324524,0.597613927562013,0.9174180420531514,0.99
RidgeClassifier,sklearn,0.6972623851712735,0.005386151634178126,0.6967250529142188,0.005480473112987861,0.6914285714285714,0.690893204215516,0.6908764453342332,0.5888490444640492,,0.06
AdaBoost,sklearn,0.6929759523129058,0.0013292962229824884,0.6796317636172626,0.009744729677411454,0.6996571428571429,0.6809862600430953,0.6809463185397729,0.6140232128894021,0.8732014613225143,38.72
KNN,sklearn,0.6537690278855183,0.004784389117194816,0.6530883730014722,0.005364976448649593,0.6571428571428571,0.656696474959305,0.6566913620778269,0.5432392788981437,0.9012994618308889,0.05
QDA,sklearn,0.6417100559343485,0.0035073595776464977,0.6191914603714119,0.0060245603374273395,0.6333714285714286,0.6072116525388853,0.6071803206028912,0.5379934867018175,0.9010580057062387,0.6
CosineSimilarity,sklearn,0.5558663618176622,0.010862026390934426,0.5474902707963565,0.010797227743536263,0.5590857142857143,0.5509200510498293,0.5508955996930769,0.422094449171215,,0.08
NearestCentroid,sklearn,0.5582100355203528,0.01419108965385281,0.5587032299918533,0.013438196153360562,0.5483428571428571,0.5488522211169868,0.5488485653009262,0.3995425509522168,0.8654353947585264,0.05
