model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.8034798534798535,0.005802114985117709,0.8022845205680833,0.005855188505613511,0.7948717948717948,0.7939322885134967,0.7937435708807155,0.7439419259944973,0.9605913564374742,145.51
DecisionTree,sklearn,0.7453754578754579,0.006101093831918434,0.7414275958842749,0.005086473276035863,0.7316849816849816,0.7271793219078967,0.7270088984481122,0.6662615921685703,0.9306567574209558,3.01
LinearSVC,sklearn,0.7253663003663003,0.011131883725838738,0.7252349478839484,0.01128581200862918,0.7181318681318681,0.7175178590578627,0.7174396814980789,0.6485331853550053,,88.69
SGDClassifier,sklearn,0.6802655677655677,0.005541049807547014,0.6747940636328477,0.005031103394323084,0.6895604395604396,0.6811843794267098,0.6811551064263957,0.6157145524754994,0.9225614294327975,0.41
AdaBoost,sklearn,0.6702838827838828,0.008443427051329989,0.668660946731069,0.007982730690318268,0.6637362637362637,0.6612995219828156,0.6612578636281552,0.582437218429869,0.9028267811078867,93.81
LDA,sklearn,0.669551282051282,0.008620349148036074,0.6715124202844353,0.008544919591757067,0.6578754578754579,0.6598434080129348,0.6597970504690384,0.5734809252600989,0.9171135242892856,0.59
RidgeClassifier,sklearn,0.6632326007326006,0.0075860995997165314,0.6634249575253385,0.007746800412743717,0.6575091575091575,0.6570840986876274,0.6570044219119644,0.5723097060257871,,0.1
QDA,sklearn,0.6324633699633699,0.007652481171020993,0.6214664232286926,0.009259627103358904,0.6236263736263736,0.6105732486406208,0.6103798492637036,0.5496188284336078,0.912082844238537,0.44
KNN,sklearn,0.6014194139194139,0.010829262779547011,0.6023628579674208,0.011056509559182422,0.6053113553113553,0.6062825852086788,0.6062756897322593,0.5084953643074652,0.8974737468462355,0.05
CosineSimilarity,sklearn,0.4685897435897436,0.011307994365002285,0.45508192517505863,0.010490382494139893,0.46575091575091576,0.45166648407700966,0.45183355706150197,0.3451573060324727,,0.06
NearestCentroid,sklearn,0.4596153846153846,0.012479311395682487,0.4613111914229731,0.01147283056076908,0.4467032967032967,0.44865436583299373,0.4488688850027717,0.3093464281194004,0.8151312042018073,0.1
