model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7933356795819213,0.0039049579769007297,0.7933870339297588,0.004076784476677179,0.7933714285714286,0.7932410747513432,0.7932118156941286,0.7249373229407338,0.9469853353228582,70.53
LinearSVC,sklearn,0.7560720695708978,0.010876114772989455,0.75679673031318,0.011006898377222255,0.7533714285714286,0.7539938890821315,0.7539637759524096,0.6723182598551867,,18.22
DecisionTree,sklearn,0.7475562813865186,0.007679120918660548,0.7461330441520898,0.009926685815851724,0.7529142857142858,0.750949124133605,0.7509158571933218,0.6728290047397597,0.9210178350598568,1.71
SGDClassifier,sklearn,0.7284112521945045,0.0055646127839312325,0.7213617280035469,0.007293234847761836,0.7341714285714286,0.7283308525144352,0.7283010419284094,0.6499171071757512,0.9227608277048654,0.17
AdaBoost,sklearn,0.7025199526395297,0.013818221619122575,0.6922220058467191,0.016207649324706735,0.7138285714285715,0.7059025029424741,0.7058662362955017,0.6249443842158582,0.8652328834835861,35.1
RidgeClassifier,sklearn,0.7013771118278692,0.007786775842670288,0.7019490715263494,0.007909817338988517,0.6978285714285715,0.6983151161294547,0.6982964288843905,0.597255256755074,,0.05
LDA,sklearn,0.7044632670558936,0.00804192407747592,0.7052988116859591,0.008111672123610535,0.6966857142857142,0.6976132555268241,0.6975934750125525,0.5956756622354628,0.9184087036364257,0.11
KNN,sklearn,0.6594271342832646,0.006966381935121496,0.6587802786136251,0.007237344740624373,0.6644571428571429,0.6641778068884767,0.6641696406653111,0.5530072888639804,0.9055218831145675,0.03
QDA,sklearn,0.6490254685012045,0.006231683104460528,0.625044337978732,0.008308130450185004,0.6432,0.6161879092117291,0.6161546584632298,0.5522905954221321,0.9085676517627118,0.13
NearestCentroid,sklearn,0.5668402890621811,0.0142843180036157,0.566765058798649,0.013501379400188161,0.5552,0.5548105649866713,0.5548025421452193,0.4098137136393082,0.8737587497118082,0.05
CosineSimilarity,sklearn,0.5608386559425141,0.011194367803556317,0.5509463258160292,0.011111228710837298,0.5611428571428572,0.5517318159861769,0.5517061112142505,0.42504490646241855,,0.04
