feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
chasmplus_paad_pval,0.004686752433236454,0.0018440109442835046,0.0019398787412577626,0.007999900593164964,0.006963219454239587
chasmplus_dlbc_pval,0.0046754721963115945,0.0017113211336498876,0.0018150378522478494,0.007968178685413855,0.007207351113934785
phylop_phylop100_vert,0.004615121291818375,0.0029965809592530325,0.003564110191778514,0.005460750065224112,0.006439043951017838
allofus250k_gvs_afr_an,0.004553993761587084,0.009097963865201267,0.0026091397316195804,0.0053704062559953,0.001138465193532187
chasmplus_lgg_pval,0.004553904134994353,0.0027724381346389978,0.003186500997933616,0.006148855522411511,0.006107821884993287
chasmplus_sarc_pval,0.0042892138756392565,0.004079675454509767,0.004667165891744568,0.00389817600385157,0.004511838152451121
gnomad3_af_oth,0.004269592766699667,0.0045033776910549835,0.008120792020574492,0.0013422097672634657,0.00311199158790573
chasmplus_gbm_pval,0.0042393717092944205,0.001985352844910256,0.002350901239851269,0.0063001209083612935,0.006321111844054862
chasmplus_thym_pval,0.004180701190349271,0.0029917976570545874,0.0022248998906883666,0.005577687888126808,0.005928419325527325
lrt_lrt_omega,0.004100999905100822,0.0034577090121211715,0.007589632299933487,0.002983088785622816,0.0023735695227258134
chasmplus_read_pval,0.004081860856858281,0.002215342427374592,0.002792360604009482,0.0067106936572752796,0.004609046738773769
chasmplus_uvm_pval,0.004050931650087905,0.002644343810342796,0.001624754782547233,0.006745799684583412,0.005188828322878181
chasmplus_ucec_pval,0.00401225180946511,0.0038559631431238643,0.003988914780591374,0.004798227591774712,0.00340590172237049
chasmplus_kirc_pval,0.003896104529358237,0.001741700448376746,0.003641507496045189,0.005057591178798612,0.005143618994212401
allofus250k_gvs_eas_an,0.0038822795107793457,0.007867848631432183,0.004679348827648368,0.0012950444518937923,0.0016868761321430393
chasmplus_kich_pval,0.003787753079507383,0.0012475561735814697,0.0015385594139032755,0.006333871804792031,0.006031024925752754
cadd_exome_score,0.003658863298621794,0.0018116418569819137,0.0010257923331979833,0.0032759026423984047,0.008522116361908874
allofus250k_gvs_eas_af,0.0035444768249402172,0.003213455091806597,0.002475726669067533,0.006988273714348356,0.001500451824538382
chasmplus_ucs_pval,0.0035222567710737488,0.006366889338950887,0.0013794271338730285,0.0032207730534479194,0.0031219375580231615
phastcons_phastcons100_vert,0.0034764280432755205,0.0017548130868268912,0.001330357176273614,0.005395363646322833,0.005425178263678742
allofus250k_gvs_sas_ac,0.0034581007001219005,0.005968411105714625,0.007668851733810589,0.00019513996096238783,0.0
chasmplus_lihc_score,0.003445116048022707,0.0035934026873358747,0.0013443309981303723,0.0024049619861477036,0.006437768520476878
sift_rankscore,0.003114529052433543,0.005782368119568026,0.00171382712246751,0.0028571067166101413,0.0021048142510884955
lrt_lrt_converted_rankscore,0.003048890841812221,0.0008970183716638753,0.0026804477788606573,0.0047293290429500055,0.003888768173774346
phastcons_phastcons470_mamm,0.0030351903683691166,0.0008342170261850816,0.000876153402023913,0.003313378735988776,0.007117012309278695
