model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.9559981684981684,0.0037422741285169825,0.9483205974108232,0.004220381685052707,0.9532967032967034,0.9454127138718461,0.9536572269088835,0.9273683213125796,0.9948670984738173,66.92
DecisionTree,sklearn,0.9207875457875458,0.0043195884304288844,0.9098057792431617,0.004665817514785833,0.9139194139194139,0.9034321198140004,0.9159644086070318,0.869856124946465,0.9800914327342672,2.18
LinearSVC,sklearn,0.9021978021978022,0.004667747795998104,0.8799019152881062,0.005629126278547756,0.897985347985348,0.8750841140429454,0.8983460084856912,0.8406762282606062,,14.89
AdaBoost,sklearn,0.8923076923076924,0.0062437493062454785,0.8604643342661962,0.009596224865935404,0.8906593406593407,0.8593455275867288,0.887052852517818,0.828449077153708,0.9774445957907233,45.51
SGDClassifier,sklearn,0.8929487179487179,0.004467513156648546,0.8658649851844682,0.0053813917114920356,0.8809523809523809,0.8548531241587104,0.8816685108933124,0.8145432578313354,0.9664171077142334,0.23
RidgeClassifier,sklearn,0.8804487179487179,0.004035413076163686,0.8543012125342022,0.0049986864266865294,0.8747252747252747,0.8484878051259567,0.876328691119272,0.8052841046261128,,0.06
LDA,sklearn,0.8843864468864469,0.004376843931846404,0.8473168531672559,0.005326013050766815,0.8796703296703297,0.8438076691014826,0.8758726031222225,0.8111564049949581,0.9587529020719604,0.14
QDA,sklearn,0.8521978021978022,0.004715783799871785,0.8332095159323343,0.00478692340975412,0.8435897435897436,0.8241320202499584,0.84933221911761,0.7648728758499432,0.9538360063060911,0.28
KNN,sklearn,0.8418040293040294,0.0022137224823504634,0.780943085114499,0.004596412859122625,0.8327838827838828,0.7702492278962868,0.8168771065484521,0.7392027536951135,0.9461942365720969,0.03
CosineSimilarity,sklearn,0.7523351648351648,0.004945796817231229,0.6713173791343694,0.005853993897563993,0.7441391941391942,0.6636796303738278,0.7247607414977941,0.5948320019221487,,0.05
NearestCentroid,sklearn,0.7029304029304029,0.004765535562842246,0.6522313706140445,0.003671497708893944,0.684981684981685,0.6341550521344426,0.6935502097499553,0.5151358043757955,0.8431673453858641,0.07
