model,family,cv_acc_mean,cv_acc_std,cv_macro_f1_mean,cv_macro_f1_std,holdout_acc,holdout_macro_f1,holdout_weighted_f1,holdout_mcc,holdout_roc_auc_macro,fit_seconds
HistGradientBoosting,sklearn,0.7949359408810681,0.004430794224556662,0.7949293955213076,0.004479996745181583,0.7995428571428571,0.799489837612066,0.7994618984127423,0.7331534807408494,0.947907556394764,106.54
DecisionTree,sklearn,0.7475562813865186,0.007679120918660548,0.7461330441520898,0.009926685815851724,0.7533714285714286,0.7514090067859782,0.751375626674925,0.6734617009504017,0.9210448697175573,1.8
LinearSVC,sklearn,0.7500141101539215,0.005549407648997098,0.7509179347013729,0.005745853166822202,0.7474285714285714,0.748420696633502,0.748389683837233,0.6642790732723851,,23.95
SGDClassifier,sklearn,0.7268109908953578,0.006060364035031979,0.719964483285381,0.006618026747918637,0.728,0.7215062238717105,0.7214759572157908,0.6420467778919909,0.9204157055942905,0.21
AdaBoost,sklearn,0.7031485240681011,0.013089719106669735,0.694149876005507,0.015491551768543626,0.7170285714285715,0.7034849100575309,0.7034478293587473,0.6343259734887963,0.8723403840310606,37.82
LDA,sklearn,0.7014915608541216,0.003963775873797408,0.7023963872456649,0.004019192607206657,0.6934857142857143,0.694399549971952,0.6943790830658151,0.5915295789939536,0.9156406650550823,0.59
RidgeClassifier,sklearn,0.6989769158535092,0.0028966340555690085,0.6994964688854362,0.0029180622573201464,0.6925714285714286,0.6929942172700351,0.6929748608462274,0.5903601349480166,,0.05
KNN,sklearn,0.6535403421385702,0.0058465649296208545,0.6529871774044073,0.006417955798106059,0.6546285714285714,0.6543720567088327,0.6543660507248997,0.5399092018719925,0.9019326711121882,0.05
QDA,sklearn,0.6473109051565753,0.002805059792580575,0.624716609699713,0.005458103409574201,0.64,0.6140592819074939,0.6140271852281737,0.5473129523927607,0.9060489534781406,0.63
CosineSimilarity,sklearn,0.5550090066549627,0.010767186201905069,0.5465889488060247,0.010571599610209212,0.5568,0.5489242826570819,0.5488994928889871,0.41868037671657127,,0.04
NearestCentroid,sklearn,0.5558667211039888,0.012247594544156566,0.5559349250174533,0.011556053616826722,0.5460571428571429,0.5461188426452566,0.5461140293816902,0.39661709749978735,0.8681019035182104,0.08
